Date,Open,High,Low,Close,Adj Close,Volume
2021-09-03,116.839996,117.580002,116.339996,117.190002,116.686867,2921300
2021-09-07,117.089996,117.129997,115.470001,115.790001,115.292877,4264900
2021-09-08,116.099998,118.190002,115.510002,118.040001,117.533218,5548400
2021-09-09,117.980003,120.070000,117.800003,118.790001,118.279999,4711200
2021-09-10,119.349998,120.760002,118.889999,119.339996,118.827629,6516800
2021-09-13,119.889999,120.150002,118.559998,119.180000,118.668320,4381100
2021-09-14,119.720001,119.860001,118.360001,118.860001,118.349693,4722800
2021-09-15,116.959999,117.019997,113.120003,114.639999,114.147812,11556200
2021-09-16,114.790001,115.269997,113.190002,114.669998,114.177681,7997000
2021-09-17,114.540001,114.849998,113.120003,113.410004,112.923096,9261000
2021-09-20,111.349998,112.269997,110.379997,111.820000,111.339920,7795200
2021-09-21,111.919998,113.599998,111.750000,112.220001,111.738205,5468400
2021-09-22,113.059998,114.029999,112.320000,113.070000,112.584557,4578200
2021-09-23,113.389999,114.709999,113.099998,114.139999,113.649956,3842000
2021-09-24,114.129997,114.860001,113.760002,114.110001,113.620087,3955000
2021-09-27,113.610001,114.669998,112.910004,113.680000,113.191933,3988800
2021-09-28,112.680000,113.000000,111.080002,111.709999,111.230392,5917700
2021-09-29,111.900002,112.519997,111.570000,112.169998,111.688416,4389100
2021-09-30,111.519997,112.160004,110.309998,110.309998,109.836403,5974500
2021-10-01,110.889999,113.459999,110.540001,112.919998,112.435196,5636900
2021-10-04,112.430000,113.080002,111.019997,111.459999,110.981468,4497700
2021-10-05,111.129997,111.480003,110.029999,110.849998,110.374084,5884000
2021-10-06,110.180000,112.019997,109.480003,111.639999,111.160690,5734500
2021-10-07,112.379997,112.980003,112.050003,112.209999,111.728249,5549500
2021-10-08,112.580002,112.660004,111.129997,111.220001,110.742500,3786600
2021-10-11,112.889999,113.559998,110.919998,110.940002,110.463699,5987300
2021-10-12,111.720001,111.870003,110.660004,111.000000,110.523438,3866800
2021-10-13,111.389999,111.480003,109.410004,110.760002,110.284477,4806500
2021-10-14,111.080002,112.610001,111.010002,111.870003,111.389709,5194900
2021-10-15,112.449997,112.919998,110.949997,111.449997,110.971504,5855800
2021-10-18,111.440002,113.570000,110.959999,113.370003,112.883270,4958400
2021-10-19,113.739998,114.540001,112.760002,113.489998,113.002747,5799300
2021-10-20,113.059998,115.110001,112.709999,113.860001,113.371162,7645200
2021-10-21,113.930000,114.559998,113.610001,114.440002,113.948677,3684300
2021-10-22,114.410004,114.980003,114.070000,114.550003,114.058205,3396400
2021-10-25,114.739998,114.879997,113.360001,114.709999,114.217514,4290600
2021-10-26,114.919998,115.279999,114.250000,114.919998,114.426613,5948000
2021-10-27,115.570000,115.570000,113.080002,113.510002,113.022667,5853900
2021-10-28,113.739998,114.599998,112.459999,113.199997,112.713989,7697600
2021-10-29,107.500000,107.989998,104.019997,106.070000,105.614609,27401600
2021-11-01,107.230003,110.150002,107.199997,109.800003,109.328598,14184600
2021-11-02,110.250000,111.820000,109.790001,111.449997,110.971504,11538900
2021-11-03,111.330002,112.919998,110.110001,112.610001,112.126526,6422600
2021-11-04,111.599998,112.419998,110.930000,112.160004,111.678467,8212600
2021-11-05,113.239998,117.330002,113.139999,116.910004,116.408073,10255500
2021-11-08,116.519997,117.470001,114.570000,115.160004,114.665588,8753300
2021-11-09,114.650002,115.599998,113.370003,114.129997,113.639999,6754700
2021-11-10,112.910004,114.459999,112.599998,113.250000,113.250000,6563700
2021-11-11,113.250000,113.250000,110.540001,111.440002,111.440002,7191900
2021-11-12,111.739998,112.239998,111.089996,111.720001,111.720001,7349400
2021-11-15,112.120003,113.650002,111.580002,111.870003,111.870003,6566100
2021-11-16,112.279999,113.110001,111.510002,112.230003,112.230003,7965000
2021-11-17,112.220001,113.110001,111.660004,112.519997,112.519997,5768600
2021-11-18,112.120003,113.230003,111.339996,112.900002,112.900002,5632100
2021-11-19,112.730003,112.900002,109.769997,110.779999,110.779999,6921800
2021-11-22,111.110001,112.589996,110.669998,111.449997,111.449997,5967300
2021-11-23,112.000000,114.110001,111.779999,113.580002,113.580002,7911000
2021-11-24,113.410004,114.260002,113.080002,113.970001,113.970001,4464300
2021-11-26,110.010002,110.830002,109.250000,110.660004,110.660004,6703200
2021-11-29,111.360001,111.690002,109.620003,110.730003,110.730003,7114100
2021-11-30,109.550003,111.089996,109.050003,109.639999,109.639999,9483300
2021-12-01,110.959999,113.349998,108.550003,108.660004,108.660004,7618500
2021-12-02,109.169998,112.080002,109.169998,111.419998,111.419998,7709400
2021-12-03,111.849998,112.849998,110.080002,111.239998,111.239998,7013100
2021-12-06,112.010002,114.169998,111.709999,113.360001,113.360001,8280200
2021-12-07,115.059998,117.190002,114.790001,116.260002,116.260002,8786900
2021-12-08,115.779999,116.650002,115.150002,116.250000,116.250000,5807000
2021-12-09,115.800003,116.410004,115.239998,115.349998,115.349998,5664700
2021-12-10,115.820000,117.089996,115.779999,116.730003,116.730003,6110800
2021-12-13,116.160004,116.830002,115.220001,115.559998,115.559998,6479400
2021-12-14,114.570000,115.300003,114.029999,114.709999,114.709999,6854600
2021-12-15,114.809998,115.199997,112.760002,114.680000,114.680000,6902400
2021-12-16,115.000000,115.400002,113.220001,113.589996,113.589996,7544400
2021-12-17,111.269997,111.800003,108.220001,108.629997,108.629997,13696900
2021-12-20,107.070000,108.120003,106.610001,108.089996,108.089996,6313700
2021-12-21,109.000000,110.900002,108.870003,110.370003,110.370003,4682200
2021-12-22,110.199997,111.779999,110.000000,111.739998,111.739998,3643300
2021-12-23,112.230003,112.910004,111.989998,112.370003,112.370003,3359600
2021-12-27,112.599998,114.370003,112.389999,114.220001,114.220001,3716700
2021-12-28,114.000000,116.279999,113.809998,115.570000,115.570000,4561600
2021-12-29,115.400002,116.959999,115.309998,116.379997,116.379997,4215300
2021-12-30,116.379997,117.339996,116.080002,116.239998,116.239998,4068700
2021-12-31,115.669998,117.480003,115.599998,116.970001,116.970001,3674900
2022-01-03,116.470001,117.800003,114.779999,116.680000,116.680000,5475700
2022-01-04,116.900002,117.050003,114.169998,114.239998,114.239998,8367600
2022-01-05,114.400002,114.959999,110.400002,110.440002,110.440002,8662300
2022-01-06,110.000000,111.879997,109.989998,111.139999,111.139999,6099900
2022-01-07,108.220001,109.709999,107.480003,107.570000,107.570000,11262500
2022-01-10,106.620003,107.010002,104.419998,106.029999,106.029999,8499400
2022-01-11,106.040001,106.169998,103.709999,104.040001,104.040001,13073200
2022-01-12,104.440002,105.320000,103.680000,103.870003,103.870003,11810500
2022-01-13,104.150002,104.669998,102.089996,102.400002,102.400002,9818500
2022-01-14,101.910004,101.910004,99.089996,100.120003,100.120003,13701200
2022-01-18,99.169998,99.360001,97.510002,97.730003,97.730003,11396000
2022-01-19,97.940002,98.389999,96.779999,96.870003,96.870003,10856800
2022-01-20,97.489998,98.940002,95.589996,95.720001,95.720001,20303400
